,name,dob,nat,score,events,environment,race,date,performance,place
581,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,1500 Metres,05 AUG 2020,3:39.19,"Stadio Quercia, Rovereto (ITA)"
582,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,1500 Metres,05 SEP 2021,3:37.82,"Stadio Colbachini, Padova (ITA)"
583,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,1500 Metres,11 JUN 2022,3:40.99,"Arena Civica, Milano (ITA)"
584,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,One Mile,05 SEP 2020,4:02.82,"Centro Enrico Mattei, San Donato Milanese (ITA)"
585,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,One Mile,11 JUN 2022,3:57.56,"Arena Civica, Milano (ITA)"
586,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,2000 Metres,19 AUG 2020,5:07.50,"Zdzislaw Krzyszkowiak Stadium, Bydgoszcz (POL)"
587,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,3000 Metres,25 JUL 2017,8:11.88,Trento (ITA)
588,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,3000 Metres,18 APR 2018,8:05.63,Milano (ITA)
589,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,3000 Metres,10 SEP 2019,8:03.02,"Pista Comunale Andrea Torelli, Scandiano (ITA)"
590,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,3000 Metres,02 AUG 2022,7:51.84,"Centro Sportivo Saletti, Nembro (ITA)"
591,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,5000 Metres,20 SEP 2017,14:15.46,Salo (ITA)
592,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,5000 Metres,20 JUL 2018,14:32.22,Stara Zagora (BUL)
593,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,5000 Metres,02 JUN 2019,14:34.37,Nembro (ITA)
594,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,5000 Metres,27 SEP 2020,14:33.46,"Campo Coni, Pavia (ITA)"
595,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,5 Kilometres,31 DEC 2020,14:13,Bolzano (ITA)
596,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,10 Kilometres,09 SEP 2017,30:28,Dalmine (ITA)
597,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,10 Kilometres,31 DEC 2019,30:03,Bolzano (ITA)
598,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,10 Kilometres,10 OCT 2021,30:11,Forli (ITA)
599,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Outdoor,Half Marathon,07 NOV 2021,1:06:38,Roma (ITA)
600,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Indoor,800 Metres,20 JAN 2018,1:52.46,Padova (ITA)
601,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Indoor,800 Metres,16 FEB 2020,1:55.59,"Ataköy Arena, Istanbul (TUR)"
602,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Indoor,800 Metres,21 FEB 2021,1:49.90,"Palaindoor Ancona, Ancona (ITA)"
603,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Indoor,800 Metres,29 JAN 2022,1:50.82,"Palaindoor Ancona, Ancona (ITA)"
604,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Indoor,1500 Metres,27 JAN 2019,3:49.44,Padova (ITA)
605,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Indoor,1500 Metres,25 JAN 2020,3:43.48,"Palaindoor Ancona, Ancona (ITA)"
606,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Indoor,1500 Metres,20 FEB 2021,3:42.16,"Palaindoor Ancona, Ancona (ITA)"
607,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Indoor,1500 Metres,03 FEB 2022,3:43.05,"Atletická hala, Ostrava (CZE)"
608,David NIKOLLI,20 JUN 1994,ALB,1135,"1500m [1500m ind.,Mile]",Indoor,3000 Metres,21 JAN 2017,8:20.90,Padova (ITA)
609,Anass ESSAYI,18 MAY 2001,MAR,1135,1500m [Mile ind.],Outdoor,800 Metres,23 APR 2022,1:47.70,"Cregger Track, Columbia, SC (USA)"
610,Anass ESSAYI,18 MAY 2001,MAR,1135,1500m [Mile ind.],Outdoor,1500 Metres,21 MAY 2017,3:51.55,Rabat (MAR)
611,Anass ESSAYI,18 MAY 2001,MAR,1135,1500m [Mile ind.],Outdoor,1500 Metres,12 JUN 2018,3:43.0h,Rabat (MAR)
612,Anass ESSAYI,18 MAY 2001,MAR,1135,1500m [Mile ind.],Outdoor,1500 Metres,21 JUN 2019,3:39.05,Carquefou (FRA)
613,Anass ESSAYI,18 MAY 2001,MAR,1135,1500m [Mile ind.],Outdoor,1500 Metres,08 JUN 2021,3:34.58,"Blankers-Koen Stadion, Hengelo (NED)"
614,Anass ESSAYI,18 MAY 2001,MAR,1135,1500m [Mile ind.],Outdoor,1500 Metres,16 JUL 2022,3:38.60,"Hayward Field, Eugene, OR (USA)"
615,Anass ESSAYI,18 MAY 2001,MAR,1135,1500m [Mile ind.],Outdoor,3000 Metres,14 MAY 2017,8:23.82,Sidi Kacem (MAR)
616,Anass ESSAYI,18 MAY 2001,MAR,1135,1500m [Mile ind.],Outdoor,3000 Metres,16 JUL 2019,7:52.72,Sotteville-lès-Rouen (FRA)
617,Anass ESSAYI,18 MAY 2001,MAR,1135,1500m [Mile ind.],Indoor,One Mile,26 FEB 2022,3:57.37,"Gilliam Indoor Track, College Station, TX (USA)"
618,Anass ESSAYI,18 MAY 2001,MAR,1135,1500m [Mile ind.],Indoor,3000 Metres,01 FEB 2020,7:54.43,"Halle Michel d'Ornano, Mondeville (FRA)"
619,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,800 Metres,07 AUG 2021,1:50.41,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)"
620,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,800 Metres,20 FEB 2022,1:59.50,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)"
621,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,1500 Metres,27 JUN 2015,3:43.47,Nagoya (JPN)
622,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,1500 Metres,24 JUN 2016,3:47.53,Nagoya (JPN)
623,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,1500 Metres,09 JUL 2017,3:42.70,Kitami (JPN)
624,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,1500 Metres,20 MAY 2018,3:42.81,"Yanmar Stadium Nagai, Osaka (JPN)"
625,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,1500 Metres,09 JUL 2019,3:38.18,"Azusa, CA (USA)"
626,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,1500 Metres,18 JUL 2020,3:41.03,"Aoba Park Athletic Field, Chitose (JPN)"
627,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,1500 Metres,29 MAY 2021,3:37.05,"Griswold Stadium, Portland, OR (USA)"
628,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,1500 Metres,22 JUN 2022,3:36.63,"Athletics Stadium, Fukagawa (JPN)"
629,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,One Mile,21 AUG 2019,4:02.28,Dublin (IRL)
630,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,3000 Metres,11 JUL 2018,7:56.35,Fukagawa (JPN)
631,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,5000 Metres,12 JUL 2015,13:50.52,Kitami (JPN)
632,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,5000 Metres,28 MAY 2016,14:10.64,Tokyo (JPN)
633,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,5000 Metres,12 NOV 2017,13:49.85,Yokohama (JPN)
634,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,5000 Metres,23 SEP 2018,13:49.59,Osaka (JPN)
635,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,5000 Metres,04 JUL 2020,13:58.93,"Kokushikan University Stadium, Tama (JPN)"
636,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,5000 Metres,20 FEB 2022,13:58.80,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)"
637,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,"10,000 Metres",25 NOV 2017,29:26.43,"Hosei University Stadium, Machida (JPN)"
638,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,"10,000 Metres",20 OCT 2018,28:49.66,Yokohama (JPN)
639,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,10 Miles Road,12 FEB 2017,49:31,Karatsu (JPN)
640,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,20 Kilometres,19 OCT 2013,1:00:54,Tachikawa (JPN)
641,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,20 Kilometres,19 OCT 2014,1:00:53,Tokyo (JPN)
642,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,Half Marathon,12 JAN 2014,1:05:12,Tochigi (JPN)
643,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Outdoor,Half Marathon,01 FEB 2015,1:04:36,Marugame (JPN)
644,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Indoor,1500 Metres,27 FEB 2020,3:39.51,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
645,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Indoor,1500 Metres,29 MAR 2021,3:43.28,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
646,Nanami ARAI,26 DEC 1994,JPN,1135,1500m,Indoor,One Mile,24 FEB 2019,3:56.60,"Boston, MA (USA)"
647,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,400 Metres,05 SEP 2010,53.75,Győr (HUN)
648,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,400 Metres,09 JUL 2011,53.22,Veszprém (HUN)
649,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,400 Metres,19 MAY 2012,51.33,Veszprém (HUN)
650,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,400 Metres,24 MAY 2014,50.40,Budapest (HUN)
651,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,11 SEP 2010,2:02.98,Budapest (HUN)
652,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,07 AUG 2011,1:57.19,Szekszárd (HUN)
653,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,03 JUN 2012,1:54.36,Budapest (HUN)
654,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,07 AUG 2013,1:55.89,Veszprém (HUN)
655,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,08 JUN 2014,1:49.95,Veszprém (HUN)
656,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,10 JUN 2015,1:49.08,Veszprém (HUN)
657,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,29 MAY 2016,1:48.14,Miskolc (HUN)
658,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,22 JUL 2017,1:48.13,Veszprém (HUN)
659,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,29 JUL 2018,1:48.42,Schifflange (LUX)
660,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,06 JUL 2019,1:48.44,Veszprém (HUN)
661,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,09 AUG 2020,1:48.49,"Lantos Mihály Sportközpont, Budapest (HUN)"
662,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,05 JUN 2021,1:48.65,"Grosics Gyula Stadion, Tatabánya (HUN)"
663,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,800 Metres,08 AUG 2022,1:46.78,"Bregyó Athletic Center, Székesfehérvár (HUN)"
664,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1000 Metres,29 JUL 2017,2:23.30,Andorf (AUT)
665,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,29 AUG 2010,4:27.0h,Albertirsa (HUN)
666,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,02 JUN 2012,3:59.14,Budapest (HUN)
667,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,28 JUN 2014,4:06.10,Debrecen (HUN)
668,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,09 MAY 2015,3:59.69,Szombathely (HUN)
669,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,29 JUL 2016,3:46.28,Székesfehérvár (HUN)
670,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,20 MAY 2017,3:48.01,Debrecen (HUN)
671,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,20 MAY 2018,3:50.45,Győr (HUN)
672,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,18 MAY 2019,3:44.94,Debrecen (HUN)
673,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,25 JUL 2020,3:40.48,"Iharos Sándor Atlétikai Pálya, Budapest (HUN)"
674,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,09 JUN 2021,3:43.56,"Egyetemi Stadion, Veszprém (HUN)"
675,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,1500 Metres,18 JUN 2022,3:39.06,"Bregyó Athletic Center, Székesfehérvár (HUN)"
676,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,10 Kilometres,25 SEP 2016,33:11,Szombathely (HUN)
677,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,4x400 Metres Relay,28 JUL 2013,3:25.85,Budapest (HUN)
678,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,4x400 Metres Relay,03 AUG 2014,3:18.83,Székesfehérvár (HUN)
679,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,4x400 Metres Relay,10 MAY 2015,3:21.50,Szombathely (HUN)
680,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,4x400 Metres Relay,31 JUL 2016,3:18.83,Székesfehérvár (HUN)
681,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,4x400 Metres Relay,11 JUN 2017,3:19.28,Székesfehérvár (HUN)
682,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,4x400 Metres Relay,24 JUN 2018,3:21.60,Székesfehérvár (HUN)
683,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,4x400 Metres Relay,09 AUG 2020,3:16.25,"Lantos Mihály Sportközpont, Budapest (HUN)"
684,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,4x400 Metres Relay,27 JUN 2021,3:14.90,"Gyulai István Atlétika Stadion, Debrecen (HUN)"
685,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,4x400 Metres Relay,26 JUN 2022,3:17.01,"Lantos Mihály Sportközpont, Budapest (HUN)"
686,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Outdoor,4x1500 Metres Relay,18 MAY 2013,15:54.98,Budapest (HUN)
687,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,400 Metres,01 MAR 2014,50.89,Budapest (HUN)
688,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,27 FEB 2011,2:06.28,Budapest (HUN)
689,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,28 JAN 2012,1:59.69,Bratislava (SVK)
690,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,23 FEB 2014,1:52.36,Budapest (HUN)
691,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,22 FEB 2015,1:52.96,Budapest (HUN)
692,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,13 FEB 2016,1:50.02,Budapest (HUN)
693,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,28 JAN 2017,1:49.15,Wien (AUT)
694,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,04 FEB 2018,1:50.27,Budapest (HUN)
695,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,03 FEB 2019,1:49.78,Budapest (HUN)
696,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,23 FEB 2020,1:49.17,"BOK Csarnok, Budapest (HUN)"
697,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,13 FEB 2021,1:50.49,"BOK Csarnok, Budapest (HUN)"
698,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,800 Metres,27 FEB 2022,1:51.39,"Atlétikai Centrum, Nyíregyháza (HUN)"
699,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,1000 Metres,06 MAR 2010,2:50.06,Budapest (HUN)
700,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,1500 Metres,26 FEB 2011,4:25.40,Budapest (HUN)
701,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,1500 Metres,18 FEB 2017,3:51.58,Budapest (HUN)
702,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,1500 Metres,03 FEB 2018,3:50.30,Budapest (HUN)
703,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,1500 Metres,16 FEB 2019,3:54.55,Budapest (HUN)
704,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,1500 Metres,27 FEB 2020,3:44.41,"Atletska dvorana, Beograd (SRB)"
705,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,1500 Metres,20 FEB 2021,3:45.93,"BOK Csarnok, Budapest (HUN)"
706,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,1500 Metres,20 FEB 2022,3:44.76,"BOK Csarnok, Budapest (HUN)"
707,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,4x400 Metres Relay,23 FEB 2014,3:21.20,Budapest (HUN)
708,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,4x400 Metres Relay,22 FEB 2015,3:27.68,Budapest (HUN)
709,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,4x400 Metres Relay,21 FEB 2016,3:23.49,Budapest (HUN)
710,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,4x400 Metres Relay,23 FEB 2020,3:21.77,"BOK Csarnok, Budapest (HUN)"
711,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,4x400 Metres Relay,21 FEB 2021,3:19.16,"BOK Csarnok, Budapest (HUN)"
712,Gergő KISS,24 JUL 1995,HUN,1135,1500m,Indoor,4x400 Metres Relay,27 FEB 2022,3:21.68,"Atlétikai Centrum, Nyíregyháza (HUN)"
713,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,12 JUN 2016,1:59.39,Calgary (CAN)
714,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,18 JUN 2017,1:57.92,Calgary (CAN)
715,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,17 JUN 2018,1:54.49,Calgary (CAN)
716,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,16 JUN 2019,1:56.13,Calgary (CAN)
717,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,28 AUG 2020,1:52.88,"Swangard Stadium, Burnaby (CAN)"
718,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,25 JUL 2021,1:48.78,"Foothills Athletic Park, Calgary (CAN)"
719,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,27 MAY 2022,1:48.75,"GVSU La Crosse Stadium, Allendale, MI (USA)"
720,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,06 JUL 2017,4:00.31,Ottawa (CAN)
721,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,14 APR 2018,3:56.76,"La Jolla, CA (USA)"
722,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,03 MAY 2019,3:51.14,"Portland, OR (USA)"
723,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,29 JUN 2021,3:38.74,"Complexe Sportif Claude-Robillard, Montréal (CAN)"
724,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,14 JUN 2022,3:39.04,"Swangard Stadium, Burnaby (CAN)"
725,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,One Mile,09 JUL 2022,3:57.21,"Jack Kemp Stadium, Los Angeles, CA (USA)"
726,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,3000 Metres,15 JAN 2022,7:53.89,"Dempsey Indoor, Seattle, WA (USA)"
727,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,05 DEC 2020,14:45.79,"Swangard Stadium, Burnaby (CAN)"
728,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,2000 Metres Steeplechase,07 APR 2019,5:58.90,Burnaby (CAN)
729,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,3000 Metres Steeplechase,23 JUN 2017,9:36.77,Edmonton (CAN)
730,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,3000 Metres Steeplechase,19 APR 2018,9:06.30,"Azusa, CA (USA)"
731,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,3000 Metres Steeplechase,18 APR 2019,9:02.10,"Azusa, CA (USA)"
732,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,4x400 Metres Relay,02 APR 2022,3:17.70,"Cobb Track and Angell Field, Stanford, CA (USA)"
733,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Outdoor,Distance Medley Relay,11 MAR 2022,9:36.05,"Robert W. Plaster Center, Pittsburg, KS (USA)"
734,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Indoor,600 Metres,08 JAN 2017,1:27.10,Calgary (CAN)
735,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Indoor,800 Metres,15 FEB 2019,1:55.27,"Nampa, ID (USA)"
736,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Indoor,1000 Metres,04 MAR 2017,2:35.46,Edmonton (CAN)
737,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Indoor,1500 Metres,03 MAR 2017,4:05.35,Edmonton (CAN)
738,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Indoor,One Mile,02 FEB 2019,4:06.92,"Boston, MA (USA)"
739,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Indoor,One Mile,30 JAN 2022,3:57.95,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
740,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Indoor,3000 Metres,22 FEB 2022,8:21.23,"The Podium, Spokane, WA (USA)"
741,Aaron AHL,25 FEB 1999,CAN,1134,"1500m [Mile,Mile ind.]",Indoor,Distance Medley Relay,28 JAN 2022,9:38.04,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
742,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,800 Metres,15 JUL 2017,1:55.81,"Wattenscheid, Bochum (GER)"
743,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,800 Metres,16 JUN 2018,1:51.63,Paderborn (GER)
744,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,800 Metres,01 AUG 2020,1:50.17,"TSV Stadion, Pfungstadt (GER)"
745,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,800 Metres,19 AUG 2021,1:49.47,"BELKAW-Arena, Bergisch Gladbach (GER)"
746,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,800 Metres,18 JUN 2022,1:47.97,"TSV Stadion, Pfungstadt (GER)"
747,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,1000 Metres,13 MAY 2018,2:28.68,Pliezhausen (GER)
748,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,1000 Metres,12 MAY 2019,2:26.30,Pliezhausen (GER)
749,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,1500 Metres,02 JUL 2016,3:58.18,Walldorf (GER)
750,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,1500 Metres,03 JUN 2017,3:52.05,Pfungstadt (GER)
751,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,1500 Metres,09 JUN 2018,3:48.20,Pfungstadt (GER)
752,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,1500 Metres,13 JUL 2019,3:45.71,Kortrijk (BEL)
753,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,1500 Metres,15 AUG 2020,3:42.53,"Stadion Rote Erde, Dortmund (GER)"
754,Maximilian FEIST,20 FEB 1999,GER,1134,1500m [1500m ind.],Outdoor,1500 Metres,07 AUG 2021,3:46.95,"Atletiek Arena Gaston Roelants Kessel-lo, Leuven (BEL)"
