,name,dob,nat,score,events,environment,race,date,performance,place
388,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,1500 Metres,31 JAN 2015,3:54.28,"Messehalle, Karlsruhe (GER)"
389,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,1500 Metres,31 JAN 2016,3:53.73,Sindelfingen (GER)
390,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,1500 Metres,21 FEB 2021,3:49.00,"Helmut-Körnig-Halle, Dortmund (GER)"
391,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,One Mile,02 FEB 2018,4:09.26,"Winston Salem, NC (USA)"
392,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,One Mile,01 FEB 2019,4:17.08,"Winston Salem, NC (USA)"
393,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,One Mile,07 FEB 2020,4:14.08,"JDL Fast Track, Winston Salem, NC (USA)"
394,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,One Mile,05 FEB 2022,4:08.30,"The Podium, Spokane, WA (USA)"
395,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,3000 Metres,16 FEB 2014,8:49.87,Sindelfingen (GER)
396,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,3000 Metres,25 JAN 2015,8:35.33,Sindelfingen (GER)
397,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,3000 Metres,23 JAN 2016,8:30.14,Karlsruhe (GER)
398,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,3000 Metres,26 FEB 2017,8:15.69,"Fairfax, VA (USA)"
399,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,3000 Metres,22 FEB 2020,8:27.98,"JDL Fast Track, Winston Salem, NC (USA)"
400,Felix WAMMETSBERGER,06 JUL 1995,GER,982,1500m [Mile ind.],Indoor,Distance Medley Relay,21 JAN 2018,9:57.83,"Winston Salem, NC (USA)"
401,Chandon CHHIKARA,,USA,982,1500m [Mile ind.],Outdoor,800 Metres,24 APR 2021,1:52.75,"Rice University Ley Track/Holloway Field, Houston, TX (USA)"
402,Chandon CHHIKARA,,USA,982,1500m [Mile ind.],Outdoor,800 Metres,06 MAY 2022,1:51.49,"Tom Tellez Track, Houston, TX (USA)"
403,Chandon CHHIKARA,,USA,982,1500m [Mile ind.],Outdoor,1500 Metres,29 MAY 2021,3:46.40,"Griswold Stadium, Portland, OR (USA)"
404,Chandon CHHIKARA,,USA,982,1500m [Mile ind.],Outdoor,1500 Metres,30 APR 2022,3:47.83,"Cushing Stadium, College Station, TX (USA)"
405,Chandon CHHIKARA,,USA,982,1500m [Mile ind.],Outdoor,5000 Metres,03 JUN 2021,14:19.37,"Griswold Stadium, Portland, OR (USA)"
406,Chandon CHHIKARA,,USA,982,1500m [Mile ind.],Outdoor,5000 Metres,13 MAY 2022,14:06.02,"Cougar Athletic Stadium, Azusa, CA (USA)"
407,Chandon CHHIKARA,,USA,982,1500m [Mile ind.],Indoor,800 Metres,12 FEB 2022,1:56.81,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
408,Chandon CHHIKARA,,USA,982,1500m [Mile ind.],Indoor,One Mile,27 FEB 2022,4:05.80,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
409,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,800 Metres,14 APR 2018,1:55.34,"La Jolla, CA (USA)"
410,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,800 Metres,13 APR 2019,2:00.01,"College Station, TX (USA)"
411,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,800 Metres,09 MAR 2021,1:53.70,"Rice University Ley Track/Holloway Field, Houston, TX (USA)"
412,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,800 Metres,17 MAR 2022,1:53.82,"Tom Tellez Track, Houston, TX (USA)"
413,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,1500 Metres,04 MAY 2018,3:49.82,"Fayetteville, AR (USA)"
414,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,1500 Metres,22 MAR 2019,3:49.93,"Houston, TX (USA)"
415,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,1500 Metres,24 APR 2021,3:46.24,"Rice University Ley Track/Holloway Field, Houston, TX (USA)"
416,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,1500 Metres,15 APR 2022,3:45.42,"Cougar Athletic Stadium, Azusa, CA (USA)"
417,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,5000 Metres,13 MAY 2018,15:22.80,"Houston, TX (USA)"
418,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,5000 Metres,12 MAY 2019,14:58.93,"Charlotte, NC (USA)"
419,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,5000 Metres,15 MAY 2022,15:06.01,"Park West Ath. Complex, San Antonio, TX (USA)"
420,Alex TOPINI,,USA,982,1500m [Mile ind.],Outdoor,3000 Metres Steeplechase,06 APR 2018,9:34.14,"Nacogdoches, TX (USA)"
421,Alex TOPINI,,USA,982,1500m [Mile ind.],Indoor,800 Metres,26 JAN 2019,1:59.85,"Houston, TX (USA)"
422,Alex TOPINI,,USA,982,1500m [Mile ind.],Indoor,One Mile,17 FEB 2018,4:16.65,"Birmingham, AL (USA)"
423,Alex TOPINI,,USA,982,1500m [Mile ind.],Indoor,One Mile,02 FEB 2019,4:11.04,"College Station, TX (USA)"
424,Alex TOPINI,,USA,982,1500m [Mile ind.],Indoor,One Mile,31 JAN 2020,4:10.75,"Houston-Yeoman FH, Houston, TX (USA)"
425,Alex TOPINI,,USA,982,1500m [Mile ind.],Indoor,One Mile,21 FEB 2021,4:07.13,"CrossPlex Athletic Facility, Birmingham, AL (USA)"
426,Alex TOPINI,,USA,982,1500m [Mile ind.],Indoor,One Mile,20 FEB 2022,4:12.08,"CrossPlex Athletic Facility, Birmingham, AL (USA)"
427,Alex TOPINI,,USA,982,1500m [Mile ind.],Indoor,3000 Metres,03 FEB 2018,8:29.99,"College Station, TX (USA)"
428,Alex TOPINI,,USA,982,1500m [Mile ind.],Indoor,3000 Metres,24 FEB 2019,8:27.18,"Boston, MA (USA)"
429,Alex TOPINI,,USA,982,1500m [Mile ind.],Indoor,3000 Metres,29 FEB 2020,8:17.76,"Houston-Yeoman FH, Houston, TX (USA)"
430,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,800 Metres,08 JUN 2016,1:56.21,Lousada (POR)
431,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,800 Metres,09 JUL 2017,1:55.37,Marinha Grande (POR)
432,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,800 Metres,31 MAY 2018,1:55.58,Marinha Grande (POR)
433,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,800 Metres,25 MAY 2019,1:56.65,Marinha Grande (POR)
434,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,800 Metres,15 AUG 2020,1:52.61,Vagos (POR)
435,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,800 Metres,08 MAY 2021,1:55.34,Vagos (POR)
436,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,800 Metres,04 JUN 2022,1:52.53,Salamanca (ESP)
437,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,1000 Metres,16 APR 2022,2:26.95,Vagos (POR)
438,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,1500 Metres,12 JUL 2017,3:53.16,Maia (POR)
439,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,1500 Metres,12 MAY 2018,3:51.81,Lisboa (POR)
440,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,1500 Metres,27 JUL 2019,3:59.07,Leiria (POR)
441,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,1500 Metres,09 MAY 2021,3:57.15,Maia (POR)
442,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,1500 Metres,23 JUL 2022,3:47.01,"Estádio José Vieira de Carvalho, Maia (POR)"
443,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,3000 Metres,03 JUN 2017,8:36.39,Abrantes (POR)
444,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,3000 Metres,16 JUN 2018,8:45.94,Abrantes (POR)
445,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,3000 Metres,19 JAN 2020,8:38.91,Vagos (POR)
446,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,3000 Metres,09 JAN 2022,8:33.04,Luso (POR)
447,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,2000 Metres Steeplechase,18 JUL 2020,5:47.56,Vagos (POR)
448,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,10 JUN 2019,9:02.77,Lisboa (POR)
449,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,01 AUG 2020,9:08.36,"Estadio Universitario, Lisboa (POR)"
450,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,10 DEC 2021,9:33.51,Vagos (POR)
451,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,25 JUN 2022,8:47.03,"Estádio Dr. Magalhães Pessoa, Leiria (POR)"
452,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,800 Metres,14 FEB 2016,1:58.99,Braga (POR)
453,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,800 Metres,26 FEB 2017,1:54.67,Pombal (POR)
454,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,800 Metres,11 FEB 2018,1:54.52,Pombal (POR)
455,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,800 Metres,10 FEB 2019,1:53.95,Pombal (POR)
456,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,800 Metres,25 JAN 2020,1:53.10,Pombal (POR)
457,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,800 Metres,22 JAN 2022,1:52.26,"Expocentro, Pombal (POR)"
458,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,1500 Metres,18 FEB 2017,3:59.93,Pombal (POR)
459,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,1500 Metres,03 FEB 2018,3:54.00,Pombal (POR)
460,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,1500 Metres,16 FEB 2019,3:52.57,Braga (POR)
461,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,1500 Metres,04 JAN 2020,3:52.60,"Estádio Municipal de Leiria, Pombal (POR)"
462,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,1500 Metres,26 DEC 2020,4:00.25,"Expocentro, Pombal (POR)"
463,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,1500 Metres,05 FEB 2022,3:52.98,"Expocentro, Pombal (POR)"
464,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,3000 Metres,18 FEB 2018,8:35.97,Pombal (POR)
465,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,3000 Metres,03 MAR 2019,8:28.31,Pombal (POR)
466,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,3000 Metres,01 MAR 2020,8:24.93,"Expocentro, Pombal (POR)"
467,Tomás SILVA,20 SEP 1998,POR,982,1500m [1500m ind.],Indoor,3000 Metres,20 FEB 2022,8:15.09,"Expocentro, Pombal (POR)"
468,Tiago RIBEIRO,07 SEP 1997,POR,982,1500m [1500m ind.],Outdoor,600 Metres,29 APR 2022,1:23.73,"Stade Colette Besson, Saran (FRA)"
469,Tiago RIBEIRO,07 SEP 1997,POR,982,1500m [1500m ind.],Outdoor,800 Metres,30 JUN 2018,1:59.36,Challans (FRA)
470,Tiago RIBEIRO,07 SEP 1997,POR,982,1500m [1500m ind.],Outdoor,800 Metres,09 JUN 2019,1:59.86,Blois (FRA)
471,Tiago RIBEIRO,07 SEP 1997,POR,982,1500m [1500m ind.],Outdoor,800 Metres,14 JUL 2021,1:56.52,"Stade Colette Besson, Saran (FRA)"
472,Tiago RIBEIRO,07 SEP 1997,POR,982,1500m [1500m ind.],Outdoor,800 Metres,08 MAY 2022,1:53.94,"Stade Colette Besson, Saran (FRA)"
473,Tiago RIBEIRO,07 SEP 1997,POR,982,1500m [1500m ind.],Outdoor,1000 Metres,29 APR 2022,2:32.74,"Stade Colette Besson, Saran (FRA)"
474,Tiago RIBEIRO,07 SEP 1997,POR,982,1500m [1500m ind.],Outdoor,1500 Metres,25 JUN 2021,3:55.17,"Stade Colette Besson, Saran (FRA)"
475,Tiago RIBEIRO,07 SEP 1997,POR,982,1500m [1500m ind.],Outdoor,1500 Metres,22 JUN 2022,3:48.76,"Stade Adolphe Cheron, St-Maur (FRA)"
476,Tiago RIBEIRO,07 SEP 1997,POR,982,1500m [1500m ind.],Indoor,1500 Metres,13 FEB 2022,3:53.86,"Halle Stéphane Diagana, Lyon (FRA)"
477,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,800 Metres,27 APR 2019,1:56.18,Chambéry (FRA)
478,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,800 Metres,19 SEP 2020,1:51.59,"Stade Municipal, Ambilly (FRA)"
479,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,800 Metres,30 MAY 2021,1:50.32,"Stade Jean Balestas, St-Egreve (FRA)"
480,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,1500 Metres,11 JUL 2019,3:50.57,Bron (FRA)
481,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,1500 Metres,03 SEP 2020,3:45.52,"Stade Delort, Marseille (FRA)"
482,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,1500 Metres,01 JUN 2021,3:44.68,"Stade des Grands Pêchers, Montreuil (FRA)"
483,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,1500 Metres,18 JUN 2022,3:43.80,"TSV Stadion, Pfungstadt (GER)"
484,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,5000 Metres,15 JUN 2019,14:49.51,Bron (FRA)
485,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,10 Kilometres,20 OCT 2019,30:02,Montereau (FRA)
486,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,10 Kilometres,08 MAR 2020,29:58,Bourg-en-Bresse (FRA)
487,Romain WYNDAELE,30 JUL 1996,FRA,981,1500m,Outdoor,10 Kilometres,26 SEP 2021,30:35,Tours (FRA)
488,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Outdoor,800 Metres,15 AUG 2020,1:55.00,"Université de Sherbrooke, Sherbrooke (CAN)"
489,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Outdoor,800 Metres,31 JUL 2021,1:53.11,"Université de Sherbrooke, Sherbrooke (CAN)"
490,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Outdoor,1500 Metres,12 SEP 2020,3:56.10,"Piste Ben Leduc, Montréal (CAN)"
491,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Outdoor,1500 Metres,24 JUL 2021,3:49.85,"PEPS de l'Université Laval, Québec (CAN)"
492,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Outdoor,1500 Metres,11 JUN 2022,3:51.11,"Griswold Stadium, Portland, OR (USA)"
493,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Outdoor,3000 Metres,11 JUL 2021,8:30.98,"Université de Sherbrooke, Sherbrooke (CAN)"
494,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Indoor,1000 Metres,22 FEB 2020,2:31.36,"PEPS de l'Université Laval, Québec (CAN)"
495,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Indoor,1000 Metres,20 MAR 2022,2:33.69,"Centre Sportif Yvon Lamarche, Sherbrooke (CAN)"
496,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Indoor,1500 Metres,26 JAN 2019,4:05.60,Montréal (CAN)
497,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Indoor,1500 Metres,25 JAN 2020,3:58.21,"Tomlinson Fieldhouse, Montréal (CAN)"
498,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Indoor,1500 Metres,02 APR 2022,3:53.90,"Irving Oil Fieldhouse, Saint John (CAN)"
499,Felix PLOURDE-COUTURE,1999,CAN,981,1500m [Mile ind.],Indoor,One Mile,12 FEB 2022,4:06.06,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
500,Levi TAYLOR,,USA,981,1500m [Mile ind.],Outdoor,800 Metres,13 MAY 2022,1:53.92,"Davis Field, Pocatello, ID (USA)"
501,Levi TAYLOR,,USA,981,1500m [Mile ind.],Outdoor,1500 Metres,24 APR 2021,3:48.27,"Dornblaser Field - Montana, Missoula, MT (USA)"
502,Levi TAYLOR,,USA,981,1500m [Mile ind.],Outdoor,1500 Metres,15 APR 2022,3:44.15,"Cougar Athletic Stadium, Azusa, CA (USA)"
503,Levi TAYLOR,,USA,981,1500m [Mile ind.],Outdoor,5000 Metres,02 APR 2021,14:21.93,"JSerra Catholic HS, San Juan Capistrano, CA (USA)"
504,Levi TAYLOR,,USA,981,1500m [Mile ind.],Outdoor,5000 Metres,14 MAY 2022,14:18.61,"Davis Field, Pocatello, ID (USA)"
505,Levi TAYLOR,,USA,981,1500m [Mile ind.],Outdoor,3000 Metres Steeplechase,30 APR 2021,8:55.66,"Oregon State Whyte Track and Field Center, Corvallis, OR (USA)"
506,Levi TAYLOR,,USA,981,1500m [Mile ind.],Outdoor,3000 Metres Steeplechase,23 JUN 2022,8:27.05,"Hayward Field, Eugene, OR (USA)"
507,Levi TAYLOR,,USA,981,1500m [Mile ind.],Indoor,One Mile,05 FEB 2022,4:13.76,"The Podium, Spokane, WA (USA)"
508,Levi TAYLOR,,USA,981,1500m [Mile ind.],Indoor,3000 Metres,04 FEB 2022,8:20.43,"The Podium, Spokane, WA (USA)"
509,Levi TAYLOR,,USA,981,1500m [Mile ind.],Indoor,Distance Medley Relay,25 FEB 2022,9:53.82,"Brick Breeden Fieldhouse, Bozeman, MT (USA)"
510,Kal LEWIS,,USA,981,1500m [Mile ind.],Outdoor,800 Metres,23 APR 2021,1:51.80,"Demirjian Park, Champaign, IL (USA)"
511,Kal LEWIS,,USA,981,1500m [Mile ind.],Outdoor,800 Metres,05 FEB 2022,1:51.06,"Loftus Sports Center, South Bend, IN (USA)"
512,Kal LEWIS,,USA,981,1500m [Mile ind.],Outdoor,1500 Metres,16 APR 2021,3:43.42,"Billy Hayes T& F Complex, Bloomington, IN (USA)"
513,Kal LEWIS,,USA,981,1500m [Mile ind.],Outdoor,1500 Metres,15 APR 2022,3:44.71,"Cougar Athletic Stadium, Azusa, CA (USA)"
514,Kal LEWIS,,USA,981,1500m [Mile ind.],Outdoor,One Mile,12 FEB 2022,4:10.49,"Lied Recreation Center, Ames, IA (USA)"
515,Kal LEWIS,,USA,981,1500m [Mile ind.],Outdoor,5000 Metres,16 MAY 2021,15:24.09,"Demirjian Park, Champaign, IL (USA)"
516,Kal LEWIS,,USA,981,1500m [Mile ind.],Outdoor,5000 Metres,15 MAY 2022,14:33.67,"University of Minnesota T&F Stadium, Minneapolis, MN (USA)"
517,Kal LEWIS,,USA,981,1500m [Mile ind.],Outdoor,Distance Medley Relay,30 APR 2022,9:47.73,"Drake Stadium, Des Moines, IA (USA)"
518,Kal LEWIS,,USA,981,1500m [Mile ind.],Indoor,600 Metres,22 JAN 2021,1:21.19,"Iowa-Recreation Building, Iowa City, IA (USA)"
519,Kal LEWIS,,USA,981,1500m [Mile ind.],Indoor,800 Metres,06 FEB 2021,1:54.38,"Bob Devaney Sports Center, Lincoln, NE (USA)"
520,Kal LEWIS,,USA,981,1500m [Mile ind.],Indoor,800 Metres,15 JAN 2022,1:56.06,"Iowa-Recreation Building, Iowa City, IA (USA)"
521,Kal LEWIS,,USA,981,1500m [Mile ind.],Indoor,1000 Metres,11 DEC 2021,2:25.85,"Iowa-Recreation Building, Iowa City, IA (USA)"
522,Kal LEWIS,,USA,981,1500m [Mile ind.],Indoor,One Mile,12 FEB 2021,4:07.14,"Iowa-Recreation Building, Iowa City, IA (USA)"
523,Kal LEWIS,,USA,981,1500m [Mile ind.],Indoor,One Mile,22 JAN 2022,4:13.58,"Iowa-Recreation Building, Iowa City, IA (USA)"
524,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,800 Metres,18 APR 2021,1:49.41,"CNDA, Bragança Paulista (BRA)"
525,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,800 Metres,10 JUL 2022,1:54.18,"Estádio Dr. Magalhães Pessoa, Leiria (POR)"
526,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,1500 Metres,22 JUN 2018,3:58.26,Bragança Paulista (BRA)
527,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,1500 Metres,16 JUN 2019,3:59.40,São Paulo (BRA)
528,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,1500 Metres,13 DEC 2020,3:51.56,"COTP Stadium, São Paulo (BRA)"
529,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,1500 Metres,16 OCT 2021,3:51.13,Guayaquil (ECU)
530,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,1500 Metres,23 JUL 2022,3:47.08,"Estádio José Vieira de Carvalho, Maia (POR)"
531,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,2000 Metres Steeplechase,19 MAY 2018,6:04.01,Recifé (BRA)
532,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,2000 Metres Steeplechase,09 APR 2022,5:38.40,"Pista Municipal de Faro, Faro (POR)"
533,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,23 JUN 2018,9:41.22,Bragança Paulista (BRA)
534,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,30 AUG 2019,9:17.92,"CNDA, Bragança Paulista (BRA)"
535,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,14 MAR 2020,9:29.88,"CNDA, Bragança Paulista (BRA)"
536,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,26 SEP 2021,9:21.90,São Luís (BRA)
537,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,25 APR 2022,8:49.39,Lisboa (POR)
538,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Indoor,800 Metres,06 MAR 2022,1:57.72,"Expocentro, Pombal (POR)"
539,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Indoor,1500 Metres,05 FEB 2022,3:56.99,"Expocentro, Pombal (POR)"
540,Matheus Estevão DA SILVA,05 MAR 2001,BRA,981,1500m [1500m ind.],Indoor,3000 Metres,12 FEB 2022,8:43.84,"Expocentro, Pombal (POR)"
541,Drew JOHNSON,,USA,981,1500m [Mile],Outdoor,800 Metres,24 APR 2021,1:53.94,"Miami of Ohio Track, Oxford, OH (USA)"
542,Drew JOHNSON,,USA,981,1500m [Mile],Outdoor,800 Metres,07 MAY 2022,1:56.75,"The TF Complex at Mylan Park, Morgantown, WV (USA)"
543,Drew JOHNSON,,USA,981,1500m [Mile],Outdoor,1500 Metres,01 MAY 2021,3:48.36,"The TF Complex at Mylan Park, Morgantown, WV (USA)"
544,Drew JOHNSON,,USA,981,1500m [Mile],Outdoor,1500 Metres,22 APR 2022,3:47.09,"Billy Hayes T& F Complex, Bloomington, IN (USA)"
545,Drew JOHNSON,,USA,981,1500m [Mile],Outdoor,One Mile,15 MAY 2021,4:12.58,"University of Toledo T&F Outdoor Facility, Toledo, OH (USA)"
546,Drew JOHNSON,,USA,981,1500m [Mile],Outdoor,One Mile,26 FEB 2022,4:08.51,"Kent State FH, Kent, OH (USA)"
547,Drew JOHNSON,,USA,981,1500m [Mile],Outdoor,3000 Metres,12 FEB 2022,8:18.27,"Kent State FH, Kent, OH (USA)"
548,Drew JOHNSON,,USA,981,1500m [Mile],Outdoor,5000 Metres,24 MAR 2022,14:55.19,"Paul Derr TF Facility, Raleigh, NC (USA)"
549,Drew JOHNSON,,USA,981,1500m [Mile],Indoor,One Mile,27 FEB 2021,4:10.15,"Jack Skoog Indoor Track., Mount Pleasant, MI (USA)"
550,Drew JOHNSON,,USA,981,1500m [Mile],Indoor,3000 Metres,27 FEB 2021,8:44.24,"Jack Skoog Indoor Track., Mount Pleasant, MI (USA)"
551,João PAIS,29 APR 2002,POR,981,1500m,Outdoor,800 Metres,01 MAY 2022,1:55.95,Seia (POR)
552,João PAIS,29 APR 2002,POR,981,1500m,Outdoor,1500 Metres,04 JUN 2022,3:48.40,"Estádio José Vieira de Carvalho, Maia (POR)"
553,João PAIS,29 APR 2002,POR,981,1500m,Outdoor,3000 Metres,29 MAY 2022,8:23.99,"Estádio Dr. Magalhães Pessoa, Leiria (POR)"
554,João PAIS,29 APR 2002,POR,981,1500m,Outdoor,5000 Metres,10 JUN 2022,14:34.28,"Estadio Universitario, Lisboa (POR)"
555,Dylan WILBUR,,USA,981,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,04 MAY 2019,1:58.70,"Mission Viejo, CA (USA)"
556,Dylan WILBUR,,USA,981,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,29 JAN 2022,1:52.93,"Dempsey Indoor, Seattle, WA (USA)"
557,Dylan WILBUR,,USA,981,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,02 MAY 2021,3:47.71,"Drake Stadium, Los Angeles, CA (USA)"
558,Dylan WILBUR,,USA,981,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,15 APR 2022,3:48.30,"Cougar Athletic Stadium, Azusa, CA (USA)"
559,Dylan WILBUR,,USA,981,"1500m [Mile,Mile ind.]",Outdoor,One Mile,06 APR 2019,4:21.14,"Arcadia, CA (USA)"
