,name,dob,nat,score,events,environment,race,date,performance,place
518,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,One Mile,13 JUN 2020,4:30.02,"Tamme staadion, Tartu (EST)"
519,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,2000 Metres,31 JUL 2019,5:45.17,Tartu (EST)
520,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,2000 Metres,07 JUL 2021,5:40.64,"Tamme staadion, Tartu (EST)"
521,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,3000 Metres,29 JUN 2014,8:55.97,Göteborg (SWE)
522,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,3000 Metres,05 JUL 2015,8:48.84,Rakvere (EST)
523,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,3000 Metres,12 JUL 2016,8:49.51,Võru (EST)
524,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,3000 Metres,24 JUL 2021,9:03.89,"Linnastaadion, Viljandi (EST)"
525,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,10 Kilometres,02 OCT 2021,32:19,Tartu (EST)
526,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,2000 Metres Steeplechase,05 AUG 2015,6:12.16,Valga (EST)
527,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,08 AUG 2015,9:42.91,Tallinn (EST)
528,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,16 JUL 2016,9:22.46,Tallinn (EST)
529,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,11 JUN 2017,9:31.39,Valmiera (LAT)
530,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,28 JUL 2018,9:25.30,Tallinn (EST)
531,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,27 JUN 2019,9:48.07,Rakvere (EST)
532,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,3000 Metres Steeplechase,08 AUG 2020,9:40.39,"Kadrioru staadion, Tallinn (EST)"
533,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,110 Metres Hurdles,13 AUG 2020,20.71,"Tamme staadion, Tartu (EST)"
534,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,400 Metres Hurdles,07 JUL 2018,58.43,Tallinn (EST)
535,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,High Jump,08 JUL 2018,1.96,Haapsalu (EST)
536,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,High Jump,12 AUG 2020,1.86,"Tamme staadion, Tartu (EST)"
537,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,Long Jump,12 AUG 2020,6.68,"Tamme staadion, Tartu (EST)"
538,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,Shot Put,12 AUG 2020,8.71,"Tamme staadion, Tartu (EST)"
539,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,Discus Throw,13 AUG 2020,26.48,"Tamme staadion, Tartu (EST)"
540,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,Javelin Throw,13 AUG 2020,36.20,"Tamme staadion, Tartu (EST)"
541,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,Decathlon,13 AUG 2020,5300,"Tamme staadion, Tartu (EST)"
542,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,4x400 Metres Relay,29 MAY 2021,3:15.72,"Kergejõustiku staadion, Kääriku (EST)"
543,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Outdoor,Medley Relay,04 JUN 2022,1:59.63,"Vene Põhikooli staadion, Jöhvi (EST)"
544,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,400 Metres,21 JAN 2020,50.85,"Ülikooli Spordihoone, Tartu (EST)"
545,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,400 Metres,02 FEB 2021,50.32,"Ülikooli Spordihoone, Tartu (EST)"
546,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,600 Metres,06 FEB 2019,1:22.52,Tartu (EST)
547,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,600 Metres,04 FEB 2020,1:21.65,"Ülikooli Spordihoone, Tartu (EST)"
548,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,800 Metres,17 JAN 2015,2:00.64,Tallinn (EST)
549,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,800 Metres,16 DEC 2015,1:55.35,Tallinn (EST)
550,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,800 Metres,19 FEB 2017,1:53.50,Tallinn (EST)
551,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,800 Metres,11 FEB 2018,1:58.14,Tallinn (EST)
552,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,800 Metres,17 FEB 2019,1:54.87,Tallinn (EST)
553,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,800 Metres,01 FEB 2020,1:53.63,"Ferry-Dusika-Halle, Wien (AUT)"
554,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,800 Metres,21 FEB 2021,1:52.72,"Lasnamäe Kergejõustikuhall, Tallinn (EST)"
555,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,800 Metres,30 JAN 2022,1:50.70,"Lasnamäe Kergejõustikuhall, Tallinn (EST)"
556,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,1000 Metres,20 DEC 2017,2:33.68,Tallinn (EST)
557,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,1000 Metres,23 NOV 2019,2:31.5h,"Kergejõustikuhall, Ahtme (EST)"
558,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,1500 Metres,01 FEB 2015,4:11.90,Tallinn (EST)
559,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,1500 Metres,27 FEB 2016,4:04.98,Tallinn (EST)
560,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,1500 Metres,18 FEB 2017,3:58.39,Tallinn (EST)
561,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,1500 Metres,02 MAR 2018,4:07.05,Tartu (EST)
562,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,1500 Metres,09 FEB 2019,4:01.67,Tallinn (EST)
563,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,1500 Metres,22 FEB 2020,4:09.64,"Lasnamäe Kergejõustikuhall, Tallinn (EST)"
564,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,1500 Metres,16 JAN 2022,3:48.28,"Ülikooli Spordihoone, Tartu (EST)"
565,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,2000 Metres,18 JAN 2015,5:41.04,Tallinn (EST)
566,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,2000 Metres,10 JAN 2020,5:34.1h,"Kergejõustikuhall, Ahtme (EST)"
567,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,3000 Metres,22 FEB 2015,8:58.61,Tallinn (EST)
568,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,3000 Metres,31 JAN 2016,8:53.49,Tallinn (EST)
569,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,3000 Metres,12 FEB 2017,8:40.20,Tartu (EST)
570,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,3000 Metres,19 JAN 2022,8:28.47,"Ülikooli Spordihoone, Tartu (EST)"
571,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,High Jump,22 DEC 2017,1.90,Ahtme (EST)
572,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,Long Jump,06 MAR 2020,6.40,"Ülikooli Spordihoone, Tartu (EST)"
573,Deniss SALKAUSKAS,07 DEC 1998,EST,1016,1500m [1500m ind.],Indoor,Long Jump,19 MAR 2022,6.65,"Kergejõustikuhall, Ahtme (EST)"
574,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,800 Metres,16 JUL 2016,1:56.96,Gävle (SWE)
575,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,800 Metres,25 MAY 2017,1:54.09,Eskilstuna (SWE)
576,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,800 Metres,20 MAY 2018,1:57.17,Sätra (SWE)
577,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,800 Metres,06 AUG 2019,1:59.06,Gävle (SWE)
578,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,800 Metres,27 JUN 2021,1:52.24,"Ekängen IP, Eskilstuna (SWE)"
579,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,800 Metres,10 JUL 2022,1:53.05,"Transtensvallen, Hallsberg (SWE)"
580,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,1500 Metres,07 JUN 2014,3:57.25,Sollentuna (SWE)
581,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,1500 Metres,22 AUG 2015,4:09.22,Kalmar (SWE)
582,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,1500 Metres,05 JUN 2016,3:54.43,Sollentuna (SWE)
583,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,1500 Metres,01 JUL 2017,3:49.50,Göteborg (SWE)
584,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,1500 Metres,28 JUN 2018,3:46.22,Sollentuna (SWE)
585,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,1500 Metres,31 AUG 2019,3:44.96,"Tingvalla IP, Karlstad (SWE)"
586,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,1500 Metres,13 JUN 2021,3:42.51,"Sollentunavallen, Sollentuna (SWE)"
587,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,1500 Metres,12 JUN 2022,3:46.45,"Sollentunavallen, Sollentuna (SWE)"
588,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,3000 Metres,06 JUN 2014,8:41.79,Sollentuna (SWE)
589,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,3000 Metres,05 JUN 2015,8:38.25,Sollentuna (SWE)
590,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,3000 Metres,03 JUN 2016,8:24.65,Sollentuna (SWE)
591,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,3000 Metres,25 JUL 2017,8:13.88,Karlstad (SWE)
592,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,3000 Metres,01 JUN 2018,8:18.15,Sollentuna (SWE)
593,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,3000 Metres,07 JUN 2019,8:22.24,Sollentuna (SWE)
594,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,3000 Metres,30 SEP 2020,8:36.10,"BJ Arena, Sandviken (SWE)"
595,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,3000 Metres,22 JUN 2021,8:01.12,"Tingvalla IP, Karlstad (SWE)"
596,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,5000 Metres,26 JUN 2014,14:51.67,Sollentuna (SWE)
597,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,5000 Metres,23 AUG 2015,15:10.41,Kalmar (SWE)
598,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,5000 Metres,28 JUN 2016,15:06.11,Sollentuna (SWE)
599,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,5000 Metres,29 JUN 2017,14:33.34,Sollentuna (SWE)
600,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,5000 Metres,05 JUL 2018,14:28.90,Oslo (NOR)
601,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,5000 Metres,01 SEP 2019,14:24.04,"Tingvalla IP, Karlstad (SWE)"
602,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,5000 Metres,10 AUG 2020,14:55.56,"Sollentunavallen, Sollentuna (SWE)"
603,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,5000 Metres,21 MAY 2022,14:15.27,"Olympiastadion, Stockholm (SWE)"
604,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,"10,000 Metres",19 SEP 2020,30:38.21,"Olympiastadion, Stockholm (SWE)"
605,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,"10,000 Metres",04 MAY 2021,29:52.04,"Olympiastadion, Stockholm (SWE)"
606,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,10 Kilometres,13 JUL 2021,31:44,Anderstorp (SWE)
607,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Outdoor,4x1500 Metres Relay,29 MAY 2022,15:20.53,"Slottsskogsvallen, Göteborg (SWE)"
608,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Indoor,1500 Metres,22 FEB 2015,3:55.00,Sätra (SWE)
609,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Indoor,1500 Metres,06 FEB 2016,3:58.92,Stockholm (SWE)
610,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Indoor,1500 Metres,20 FEB 2021,3:50.89,"Atleticum, Malmö (SWE)"
611,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Indoor,1500 Metres,19 FEB 2022,3:51.79,"Friidrottshall, Sollentuna (SWE)"
612,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Indoor,3000 Metres,04 JAN 2015,8:39.64,Bollnäs (SWE)
613,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Indoor,3000 Metres,24 JAN 2016,8:43.51,Västerås (SWE)
614,Abdelfath YASSIN,18 JUL 1995,SWE,1016,1500m [1500m ind.],Indoor,3000 Metres,30 JAN 2021,8:11.65,"Friidrottshall, Sollentuna (SWE)"
615,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,30 MAY 2015,1:58.38,"Rapid City, SD (USA)"
616,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,800 Metres,07 MAY 2016,1:57.47,"Sioux Falls, SD (USA)"
617,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,11 MAY 2019,3:44.45,"Los Angeles, CA (USA)"
618,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,30 APR 2021,3:48.98,"CSU - Neta and Eddie DeRose Thunderbowl, Pueblo, CO (USA)"
619,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,1500 Metres,01 APR 2022,3:48.29,"Cobb Track and Angell Field, Stanford, CA (USA)"
620,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,One Mile,11 MAR 2022,4:06.46,"Robert W. Plaster Center, Pittsburg, KS (USA)"
621,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,3000 Metres,07 APR 2018,8:42.51,"Boulder, CO (USA)"
622,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,14 APR 2018,15:24.70,"Golden, CO (USA)"
623,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,11 MAY 2019,14:10.94,"Los Angeles, CA (USA)"
624,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,08 MAY 2021,13:52.17,"Chabot College, Hayward, CA (USA)"
625,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Outdoor,5000 Metres,15 APR 2022,14:08.72,"Hilmer Lodge Stadium, Walnut, CA (USA)"
626,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Indoor,One Mile,27 JAN 2018,4:15.84,"Golden, CO (USA)"
627,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Indoor,One Mile,23 FEB 2019,4:15.84,"Alamosa, CO (USA)"
628,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Indoor,One Mile,13 MAR 2021,4:05.85,"CrossPlex Athletic Facility, Birmingham, AL (USA)"
629,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Indoor,One Mile,12 FEB 2022,4:00.81,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
630,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Indoor,3000 Metres,08 DEC 2017,8:47.66,"Golden, CO (USA)"
631,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Indoor,3000 Metres,15 FEB 2019,8:35.39,"Golden, CO (USA)"
632,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Indoor,3000 Metres,30 JAN 2021,8:22.17,"Steinhauer Fieldhouse, Golden, CO (USA)"
633,Luke JULIAN,,USA,1015,"1500m [Mile,Mile ind.]",Indoor,5000 Metres,07 DEC 2018,14:56.03,"Golden, CO (USA)"
634,Jacob JONES,,USA,1015,1500m [Mile ind.],Outdoor,800 Metres,04 MAY 2019,1:54.32,"Charlottesville, VA (USA)"
635,Jacob JONES,,USA,1015,1500m [Mile ind.],Outdoor,800 Metres,11 MAY 2021,1:54.80,"Dick Vert Stadium, High Point, NC (USA)"
636,Jacob JONES,,USA,1015,1500m [Mile ind.],Outdoor,1500 Metres,29 APR 2021,3:50.51,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)"
637,Jacob JONES,,USA,1015,1500m [Mile ind.],Outdoor,1500 Metres,14 MAY 2022,3:47.93,"Zable Stadium - College of William & Mary, Williamsburg, VA (USA)"
638,Jacob JONES,,USA,1015,1500m [Mile ind.],Outdoor,One Mile,20 MAR 2021,4:21.99,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)"
639,Jacob JONES,,USA,1015,1500m [Mile ind.],Outdoor,5000 Metres,07 MAY 2022,14:46.68,"Northeastern Univ.  Soloman Outdoor Trac, Boston, MA (USA)"
640,Jacob JONES,,USA,1015,1500m [Mile ind.],Indoor,500 Metres,06 JAN 2018,1:07.25,"Lynchburg, VA (USA)"
641,Jacob JONES,,USA,1015,1500m [Mile ind.],Indoor,500 Metres,05 JAN 2019,1:07.01,"Lynchburg, VA (USA)"
642,Jacob JONES,,USA,1015,1500m [Mile ind.],Indoor,800 Metres,28 FEB 2020,1:56.26,"Rector Fieldhouse, Blacksburg, VA (USA)"
643,Jacob JONES,,USA,1015,1500m [Mile ind.],Indoor,One Mile,07 FEB 2020,4:16.22,"South Carolina Indoor T&F Complex, Columbia, SC (USA)"
644,Jacob JONES,,USA,1015,1500m [Mile ind.],Indoor,One Mile,05 MAR 2022,4:04.77,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
645,Jacob JONES,,USA,1015,1500m [Mile ind.],Indoor,3000 Metres,05 FEB 2022,8:16.99,"Liberty Indoor Complex, Lynchburg, VA (USA)"
646,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,800 Metres,08 JUL 2021,1:57.06,"Niagara Olympic Club, St. Catherine's (CAN)"
647,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,1500 Metres,27 JUN 2017,4:05.37,Toronto (CAN)
648,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,1500 Metres,27 JUL 2021,3:48.26,"Track and Field Centre Outdoor Track, Toronto (CAN)"
649,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,1500 Metres,17 JUN 2022,3:46.67,"Campbell Track, Hamilton (CAN)"
650,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,3000 Metres,26 MAY 2017,8:39.96,Toronto (CAN)
651,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,3000 Metres,01 JUL 2018,8:25.81,Hamilton (CAN)
652,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,5000 Metres,23 JUN 2017,15:24.82,Toronto (CAN)
653,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,5000 Metres,27 MAY 2018,14:35.77,Hamilton (CAN)
654,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,5000 Metres,25 JUL 2019,14:58.67,Montréal (CAN)
655,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,5000 Metres,23 JUL 2021,14:20.06,"Track and Field Centre Outdoor Track, Toronto (CAN)"
656,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,5000 Metres,10 JUN 2022,14:19.38,"Track and Field Centre Outdoor Track, Toronto (CAN)"
657,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,8 Kilometres,07 APR 2018,24:56,Toronto (CAN)
658,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,"10,000 Metres",13 MAY 2018,30:48.14,London (CAN)
659,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Outdoor,"10,000 Metres",10 MAY 2019,30:54.07,London (CAN)
660,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Indoor,1500 Metres,28 JAN 2017,4:10.30,Toronto (CAN)
661,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Indoor,1500 Metres,18 JAN 2020,4:00.83,"Thompson Arena, London (CAN)"
662,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Indoor,1500 Metres,19 MAR 2022,3:52.79,"Track and Field Centre, Toronto (CAN)"
663,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Indoor,One Mile,27 FEB 2022,4:05.73,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
664,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Indoor,3000 Metres,12 FEB 2017,8:54.28,Toronto (CAN)
665,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Indoor,3000 Metres,10 FEB 2018,8:26.44,"Boston, MA (USA)"
666,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Indoor,3000 Metres,25 JAN 2020,8:22.02,"Ypsilanti, MI (USA)"
667,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Indoor,5000 Metres,04 DEC 2021,14:23.52,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
668,Max TUREK,05 OCT 1999,CAN,1015,"1500m [1500m ind.,Mile ind.]",Indoor,4x800 Metres Relay,18 MAR 2022,7:38.45,"Track and Field Centre, Toronto (CAN)"
669,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,600 Metres,09 JUL 2019,1:26.58,Trento (ITA)
670,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,800 Metres,11 SEP 2020,1:54.27,"Stadio Guidobaldi, Rieti (ITA)"
671,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,800 Metres,11 SEP 2021,1:50.90,"Stadio Lino Turina, Salo (ITA)"
672,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,800 Metres,15 MAY 2022,1:50.78,"Stadio Quercia, Rovereto (ITA)"
673,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,1000 Metres,24 AUG 2019,2:36.03,Cles (ITA)
674,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,1500 Metres,03 OCT 2020,3:53.07,"Campo XXV Aprile, Milano (ITA)"
675,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,1500 Metres,18 SEP 2021,3:48.68,"Stadio delle Palme, Palermo (ITA)"
676,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,1500 Metres,25 MAY 2022,3:47.41,"Campo Comunale, Zogno (ITA)"
677,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,One Mile,04 SEP 2021,4:05.93,"Arena Civica, Milano (ITA)"
678,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,2000 Metres,16 JUL 2019,5:53.1h,Trento (ITA)
679,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,2000 Metres,18 APR 2021,5:27.06,"Stadio Quercia, Rovereto (ITA)"
680,Simone VALDUGA,21 JUL 2004,ITA,1015,"1500m [1500m ind.,Mile]",Outdoor,2000 Metres,10 APR 2022,5:30.23,"Stadio Quercia, Rovereto (ITA)"
